PlayerID,GameID,BetAmount,WinAmount,LossAmount,GameType,Location,Device,SessionID,StartDateTime,EndDateTime,BetCount,WinCount,LossCount,JackpotWin,BonusWin,FreeSpins,Multiplier
632,950,68.3,36.9,54.6,Slot,Atlantic City,Mobile,f7a9ece2-1007-44e0-a386-bc738f98b64b,2024-12-12T23:43:30Z,2024-12-12T11:18:38Z,20,8,12,1,0,0,1.9
86622,689,82.4,44.9,65.9,Blackjack,Macau,Mobile,17d25b3f-b56c-438c-8a44-271105707e90,2020-07-14T20:59:30Z,2020-07-14T08:06:21Z,18,14,4,1,1,0,1.5
24138,798,58.8,52.1,41.2,Blackjack,Las Vegas,Desktop,36ff97c9-a284-492b-b36d-733f00c2acb0,2020-06-12T13:50:21Z,2020-06-12T18:40:55Z,5,4,1,0,1,0,2.0
95135,593,73.7,100.7,36.8,Baccarat,Las Vegas,Mobile,7c09d7d7-4b88-405a-bdeb-fcbba203c34b,2023-12-05T07:30:25Z,2023-12-05T08:09:28Z,20,15,5,1,0,1,1.0
29681,455,78.0,85.2,39.0,Roulette,Las Vegas,Desktop,5a254ced-6b01-4b1e-9b05-67658b09f716,2025-01-11T08:18:54Z,2025-01-11T10:59:06Z,5,4,1,1,1,0,1.6
85376,486,56.6,18.1,45.3,Blackjack,Las Vegas,Mobile,e94f36dc-551d-4c5d-b302-6dcde71ef912,2022-08-03T22:38:47Z,2022-08-03T00:37:54Z,12,8,4,0,0,1,1.4
71892,285,57.6,51.7,34.6,Blackjack,Las Vegas,Mobile,f1ac2552-10c5-438d-9047-5d120dafc286,2022-08-18T19:48:43Z,2022-08-18T01:53:28Z,10,6,4,1,0,1,1.1
35767,522,32.0,23.5,19.2,Poker,Atlantic City,Mobile,11555932-45ad-437a-9a70-336418f20a2f,2021-06-22T15:54:17Z,2021-06-22T08:43:48Z,19,18,1,0,0,1,1.4
24091,894,37.2,28.9,26.0,Slot,Atlantic City,Desktop,535edb5f-a700-4606-9052-c3a721a0b269,2020-12-29T08:02:45Z,2020-12-29T09:04:04Z,19,19,0,0,0,0,1.0
97147,931,26.1,14.1,20.9,Poker,Macau,Desktop,54a16e4e-0f4b-4a4a-817d-95e392af8e49,2020-05-01T17:10:07Z,2020-05-01T23:42:07Z,20,16,4,1,1,1,1.1
73171,586,39.3,30.2,27.5,Roulette,Monte Carlo,Tablet,907dc783-25e6-47f6-a7d0-1c0c59876d4d,2024-03-28T15:13:28Z,2024-03-28T20:22:21Z,17,16,1,1,0,1,1.4
34279,775,54.9,48.1,32.9,Poker,Macau,Mobile,cd2f0850-3e61-403a-be1c-83d1d76816e0,2021-06-29T08:58:40Z,2021-06-29T09:56:47Z,9,7,2,0,0,0,1.5
50382,316,26.7,27.5,16.0,Slot,Las Vegas,Tablet,6db497a6-3d9f-449f-9aa5-c2245adf2719,2024-10-07T15:36:09Z,2024-10-07T09:25:45Z,8,7,1,1,1,0,1.9
60592,769,67.6,33.0,47.3,Slot,Atlantic City,Desktop,32c2cf6b-e623-424a-8709-e4d42c274303,2022-01-12T11:51:46Z,2022-01-12T14:26:55Z,17,9,8,1,1,1,1.4
62178,186,66.7,24.2,53.4,Slot,Monte Carlo,Desktop,352f1f20-b05b-40c9-b508-5576a1151a03,2022-07-29T05:48:14Z,2022-07-29T09:25:37Z,20,2,18,0,1,1,1.9
62266,284,47.7,32.3,28.6,Slot,Las Vegas,Tablet,75dfd276-b56a-479f-8fed-dc0ba41f9260,2021-01-16T13:07:05Z,2021-01-16T03:03:38Z,17,8,9,0,0,0,1.1
14589,37,54.1,44.5,37.9,Blackjack,Atlantic City,Desktop,f4e57007-e3d7-4c2d-a78b-d0414f9c6e72,2020-10-01T20:27:58Z,2020-10-01T21:40:19Z,19,5,14,1,1,0,1.3
66041,263,37.2,6.3,33.5,Baccarat,Las Vegas,Tablet,00976489-8243-40d7-8e5c-a5b039ae6479,2023-10-25T18:30:25Z,2023-10-25T03:03:54Z,13,1,12,1,1,0,1.2
39141,22,90.3,77.7,54.2,Roulette,Atlantic City,Tablet,9b021394-c522-41fc-bd78-4bd0affe1bc1,2024-04-04T00:28:22Z,2024-04-04T10:43:00Z,10,5,5,0,0,0,1.2
63477,596,65.9,74.3,39.5,Slot,Macau,Tablet,c33d7c1b-6d25-48a9-a833-705269755b55,2021-10-02T06:10:52Z,2021-10-02T09:19:34Z,7,4,3,0,0,1,2.0
22939,872,90.4,73.1,54.2,Blackjack,Monte Carlo,Desktop,bd4ff210-4840-4eb3-ba5b-af97df5ebea7,2024-03-09T18:56:07Z,2024-03-09T10:16:48Z,8,2,6,0,1,1,1.3
62633,323,16.4,12.7,11.5,Blackjack,Las Vegas,Mobile,e5a5ab73-c7ab-49dc-8544-63993347ee15,2023-03-15T10:41:55Z,2023-03-15T10:59:43Z,7,1,6,0,1,0,1.9
81472,813,80.2,26.0,64.2,Slot,Atlantic City,Mobile,1a0ccd25-fbd8-4722-b5e2-f1b4daca85e2,2021-07-09T09:32:32Z,2021-07-09T10:04:57Z,12,8,4,1,0,0,1.5
91321,213,74.6,37.7,52.2,Roulette,Atlantic City,Desktop,e35b166e-9a23-44f1-820c-55caa5bd510d,2020-10-13T22:43:53Z,2020-10-13T09:49:08Z,18,2,16,1,1,0,1.6
42962,774,27.4,23.7,19.2,Blackjack,Atlantic City,Tablet,c69096a3-3fc0-41b3-b945-6011e61706b3,2022-04-22T23:45:20Z,2022-04-22T23:50:17Z,6,2,4,0,0,1,1.7
45755,565,47.2,18.7,37.8,Baccarat,Monte Carlo,Mobile,2a5aedde-0457-4d2b-b8cb-12b5f6c3d83d,2020-11-29T12:24:17Z,2020-11-29T00:36:58Z,6,2,4,1,0,1,1.8
80168,309,37.3,31.2,22.4,Slot,Atlantic City,Mobile,d70720df-17ac-44e2-be7f-eb349b2092b6,2022-05-04T05:20:33Z,2022-05-04T11:05:17Z,20,6,14,1,1,0,1.4
53291,235,39.6,17.5,31.7,Blackjack,Atlantic City,Tablet,758b3e45-c366-44a3-b56e-2a3234eb5684,2020-01-22T17:02:07Z,2020-01-22T05:36:59Z,5,0,5,0,1,0,1.2
77959,868,83.2,53.6,58.2,Roulette,Atlantic City,Desktop,0a817ee4-39c0-4f35-b92f-669225a1e0af,2022-09-08T03:24:25Z,2022-09-08T07:12:12Z,9,3,6,0,1,1,1.1
62785,686,77.7,73.2,46.6,Roulette,Monte Carlo,Mobile,3b769c20-57bb-4fc7-8cea-4eb400253c43,2023-08-15T03:18:54Z,2023-08-15T07:10:26Z,12,4,8,1,0,0,1.2
46232,230,84.5,13.9,76.0,Blackjack,Las Vegas,Desktop,681d24bf-7aa2-42a2-a486-9232027dcfb9,2024-03-24T09:10:16Z,2024-03-24T09:26:27Z,14,10,4,0,1,1,1.4
22183,94,63.6,36.1,44.5,Blackjack,Monte Carlo,Tablet,98fd90e8-36f8-4d3e-9c36-fcc8367c2140,2021-12-16T08:04:29Z,2021-12-16T09:39:26Z,8,3,5,1,0,1,1.9
44386,860,66.4,46.8,39.8,Poker,Las Vegas,Mobile,435798c3-f5c2-462b-a3a9-7b034b58c67c,2023-01-31T10:55:21Z,2023-01-31T11:09:09Z,12,1,11,1,1,1,1.5
45412,485,60.4,56.8,36.2,Poker,Macau,Desktop,7b698f00-464a-462e-b618-8252446b84cf,2021-01-08T18:50:56Z,2021-01-08T10:42:06Z,15,8,7,1,1,1,1.3
23833,505,99.7,66.8,69.8,Poker,Monte Carlo,Tablet,62724226-e3bb-4c7a-a7d1-544a578ae70c,2024-05-17T11:46:57Z,2024-05-17T09:27:02Z,5,2,3,1,0,1,1.7
3393,923,96.0,20.7,86.4,Blackjack,Las Vegas,Desktop,19e29947-5e34-4275-82dc-94341885bc7d,2021-01-17T18:37:20Z,2021-01-17T00:14:28Z,6,4,2,0,1,0,1.4
23954,552,38.7,8.6,34.8,Slot,Macau,Tablet,84d8b24f-5c71-4795-b059-d20ef19431a1,2023-03-29T16:46:54Z,2023-03-29T23:36:56Z,14,2,12,0,0,1,1.3
86017,267,41.3,28.7,28.9,Poker,Las Vegas,Desktop,88c29b24-8e1d-43d7-a10c-32f7467381f5,2022-11-20T17:11:10Z,2022-11-20T10:04:24Z,12,3,9,1,0,0,1.4
89873,116,35.2,19.7,28.2,Blackjack,Macau,Mobile,d4f9dfe7-dc9f-4926-ba7b-db736c9227e4,2024-10-18T19:57:03Z,2024-10-18T20:24:38Z,17,17,0,1,0,1,1.3
86778,696,42.3,24.0,29.6,Blackjack,Monte Carlo,Tablet,8db19cd8-902e-4b72-8eb2-f1eb90764054,2021-03-11T15:21:18Z,2021-03-11T16:47:28Z,19,6,13,0,1,0,1.8
80672,180,33.3,9.0,30.0,Baccarat,Monte Carlo,Tablet,e7213ff6-cad1-423f-8ae5-14fee36cde30,2024-05-19T04:27:37Z,2024-05-19T09:43:37Z,8,2,6,0,0,0,1.2
7420,455,47.6,29.7,33.3,Blackjack,Atlantic City,Desktop,15c74f5f-57cb-4983-b116-e31918d831de,2024-02-26T16:51:22Z,2024-02-26T01:20:49Z,14,8,6,0,0,0,1.8
23479,978,33.3,38.1,20.0,Roulette,Macau,Desktop,2a5d076f-1e3e-44fb-a4d4-99891603365f,2021-09-09T08:43:41Z,2021-09-09T10:49:18Z,12,6,6,1,0,0,2.0
56566,905,35.6,47.5,17.8,Baccarat,Las Vegas,Desktop,1d45c30e-888c-4267-9286-4d44aa2aad55,2022-05-25T09:23:46Z,2022-05-25T09:30:27Z,8,4,4,1,0,0,1.5
18730,75,57.5,43.5,34.5,Blackjack,Atlantic City,Tablet,aba9b400-3cdf-4a4f-ad19-5632f232aacd,2023-09-30T02:08:05Z,2023-09-30T07:07:36Z,17,0,17,1,1,1,1.3
423,319,46.2,34.9,32.3,Roulette,Atlantic City,Tablet,cb30f8bf-3538-40c2-9e4d-e087be37e4da,2020-12-21T16:31:36Z,2020-12-21T22:12:50Z,10,0,10,0,0,0,1.7
11479,239,63.7,20.4,51.0,Roulette,Macau,Desktop,afd6cfa6-9c8f-4016-adee-4cb7b9f44523,2023-12-09T10:48:59Z,2023-12-09T11:05:56Z,15,6,9,0,0,0,1.2
89957,816,42.9,32.4,21.5,Blackjack,Macau,Tablet,d9d5be29-e1fd-4b85-bca5-159cb69c3b00,2024-08-04T01:37:21Z,2024-08-04T08:07:55Z,11,6,5,1,0,0,1.8
15530,602,88.5,117.4,44.3,Poker,Atlantic City,Tablet,acb06653-7854-4758-8819-667bf657b04f,2023-11-23T16:48:58Z,2023-11-23T08:32:50Z,18,9,9,0,1,1,1.8
48994,693,88.2,85.4,52.9,Poker,Atlantic City,Mobile,3ee4a477-3929-4b74-bf4f-168ed05c3ef2,2024-12-21T22:09:50Z,2024-12-21T23:17:39Z,10,9,1,0,1,1,1.9
27434,141,11.4,5.6,9.1,Baccarat,Monte Carlo,Desktop,6d18b538-2502-4862-9148-8cd5c27129ec,2021-08-23T16:00:09Z,2021-08-23T19:27:51Z,18,12,6,1,0,1,1.6
1977,381,39.3,33.3,23.6,Roulette,Monte Carlo,Desktop,e7afb98d-763a-4cbd-b8cf-daa4e04234a2,2021-11-26T22:51:01Z,2021-11-26T07:12:51Z,18,0,18,0,0,0,1.9
63572,374,29.1,21.9,20.4,Slot,Monte Carlo,Mobile,3cf2803e-d18b-4ccf-9673-481c9789ea22,2023-10-23T22:11:44Z,2023-10-23T10:35:54Z,18,3,15,0,0,0,1.5
21114,993,15.0,6.8,10.5,Poker,Monte Carlo,Desktop,3a8ae61b-db48-40e4-9439-d15677e523ad,2022-05-21T09:48:59Z,2022-05-21T10:24:20Z,19,9,10,1,0,0,1.3
89544,713,62.4,19.1,49.9,Slot,Atlantic City,Desktop,322e3755-608b-4046-b06b-baf4f66f29d4,2024-01-19T06:57:42Z,2024-01-19T07:30:52Z,9,4,5,0,0,1,1.5
23600,248,59.1,25.1,47.3,Poker,Atlantic City,Tablet,0f60652b-edee-483a-8ed0-242608db2185,2024-12-01T02:28:00Z,2024-12-01T03:10:16Z,17,11,6,0,0,0,1.1
76090,393,84.9,50.0,67.9,Poker,Atlantic City,Mobile,8e6439b0-fca4-483e-8cf0-1b8a8fb7838a,2025-02-11T14:51:38Z,2025-02-11T18:30:55Z,14,12,2,0,1,1,1.7
98912,852,21.6,23.7,13.0,Baccarat,Atlantic City,Desktop,ce4c529c-2f00-4f8d-b7b7-5c7d93a0e1e9,2021-10-08T10:53:46Z,2021-10-08T10:55:57Z,5,1,4,1,1,1,1.7
69963,885,23.1,14.2,16.2,Baccarat,Macau,Tablet,1574819a-0842-47c2-af2b-4a316019ea19,2024-08-25T07:02:09Z,2024-08-25T07:13:54Z,14,4,10,1,1,1,1.7
88216,133,26.8,12.8,21.4,Slot,Las Vegas,Tablet,2a7857d0-f4d5-4503-95d2-aed2e140f839,2024-02-09T13:47:21Z,2024-02-09T11:15:54Z,13,7,6,0,0,0,1.2
5052,358,81.5,91.8,40.7,Blackjack,Macau,Mobile,8fd94d6e-f389-4de6-9f1a-8de1941deb74,2023-05-15T03:38:29Z,2023-05-15T04:14:56Z,14,4,10,0,0,1,1.6
61655,863,19.8,19.7,9.9,Roulette,Macau,Mobile,1dbb9d56-93d9-4b17-b2f7-7fed5d776bd9,2021-12-20T13:41:12Z,2021-12-20T23:09:44Z,14,10,4,0,0,1,1.0
8035,963,43.5,37.0,30.5,Poker,Las Vegas,Desktop,bf6047f7-5f43-47a0-8f60-475a0557910c,2021-06-23T21:28:24Z,2021-06-23T23:55:31Z,19,3,16,1,1,1,1.6
65854,806,50.7,45.4,35.5,Blackjack,Las Vegas,Desktop,8d22da7c-0af2-46f6-b0e6-a0bacd8072c7,2024-08-07T09:31:40Z,2024-08-07T11:14:33Z,12,4,8,1,1,0,1.5
45367,476,62.4,48.4,31.2,Blackjack,Monte Carlo,Tablet,fd4b24aa-1832-4429-a888-3e4927e6de01,2024-10-21T11:47:12Z,2024-10-21T16:51:46Z,14,13,1,0,0,1,1.9
6913,95,77.8,41.7,54.5,Poker,Atlantic City,Mobile,d0fedcb2-a9d7-407f-8465-02c108e65ed7,2020-08-10T05:53:06Z,2020-08-10T07:32:35Z,5,3,2,1,1,1,1.4
74246,665,72.2,21.4,65.0,Roulette,Monte Carlo,Desktop,53178e91-9020-48df-955e-b3561eb4a907,2023-04-27T11:58:30Z,2023-04-27T10:10:46Z,19,12,7,1,0,1,1.7
73845,897,93.9,30.2,75.1,Blackjack,Macau,Mobile,f0610836-9306-4ef2-bcd0-bd0e5066ab80,2024-05-04T05:19:29Z,2024-05-04T07:01:32Z,9,3,6,1,1,0,1.0
84252,511,21.0,12.6,12.6,Slot,Atlantic City,Desktop,155548ab-c9c0-4e2f-99a5-7d19eb724457,2020-01-03T19:28:36Z,2020-01-03T04:00:30Z,5,4,1,1,0,0,1.5
49255,669,68.8,53.7,34.4,Blackjack,Macau,Desktop,20c7a52c-0582-4482-8a2a-395986ce9e3a,2024-07-17T18:35:05Z,2024-07-17T21:58:15Z,12,1,11,1,0,0,1.3
33188,534,26.9,15.3,18.8,Slot,Monte Carlo,Tablet,4a3f09fc-fd88-4692-b5b6-1a12ee107d0d,2023-01-04T19:27:31Z,2023-01-04T10:26:01Z,14,9,5,1,0,1,1.7
1130,567,63.9,34.7,51.1,Poker,Monte Carlo,Tablet,ac354d53-772e-405f-b692-74615d7b6b75,2024-10-29T22:28:56Z,2024-10-29T03:00:47Z,11,2,9,1,0,1,1.7
71477,989,47.9,69.0,24.0,Poker,Atlantic City,Mobile,eb8fb512-6411-42d9-80d4-b6994357dc18,2023-12-07T09:22:34Z,2023-12-07T11:06:21Z,16,12,4,0,1,0,1.1
27067,667,58.0,34.0,40.6,Poker,Macau,Mobile,42c2c9af-526a-4645-a2ac-7488dbd7b997,2024-06-23T11:26:53Z,2024-06-23T13:22:45Z,12,11,1,1,0,1,1.1
31899,999,84.6,90.1,50.8,Poker,Macau,Mobile,755ff026-9fed-47fd-ab36-195686306424,2025-01-11T22:02:07Z,2025-01-11T03:26:21Z,11,9,2,1,1,1,1.3
6332,120,61.1,15.0,55.0,Baccarat,Monte Carlo,Desktop,059cb6b9-4f8c-468a-8631-8f53b95ceae0,2021-05-31T09:56:34Z,2021-05-31T10:30:42Z,18,8,10,0,0,0,1.8
5628,927,32.1,12.5,25.7,Poker,Monte Carlo,Desktop,dbee73a1-2874-48ab-a072-5aac6d4c6f9f,2020-01-29T21:41:37Z,2020-01-29T01:38:17Z,5,4,1,0,0,0,1.8
99358,489,39.8,30.6,23.9,Slot,Atlantic City,Tablet,812e4336-67e7-47df-9341-596e1ff9239f,2024-01-01T20:44:30Z,2024-01-01T10:05:51Z,19,1,18,1,0,0,1.6
15113,648,61.9,51.6,37.1,Baccarat,Atlantic City,Mobile,30c85e23-4dcb-4e7b-b57f-70b0455b25eb,2022-04-01T01:16:26Z,2022-04-01T01:42:54Z,19,2,17,0,1,0,1.8
21547,310,96.7,129.6,48.3,Slot,Macau,Tablet,c6623ca4-d2e6-4c55-b368-9cb4fb292012,2020-03-31T01:18:19Z,2020-03-31T03:04:59Z,17,12,5,0,0,1,1.9
54054,594,39.5,12.2,31.6,Roulette,Atlantic City,Tablet,ecc13a65-73f9-41fd-86ec-64339db098c1,2022-01-03T08:09:14Z,2022-01-03T09:34:07Z,14,9,5,1,0,0,1.0
69460,724,81.5,70.4,57.1,Blackjack,Monte Carlo,Mobile,4e1db417-9035-4387-a117-19d1063f9212,2022-03-11T18:10:44Z,2022-03-11T05:34:47Z,20,18,2,0,1,1,1.6
74376,481,75.3,84.9,45.2,Roulette,Atlantic City,Mobile,81487253-c077-4649-8ce1-7bd90641e28a,2020-11-10T21:24:12Z,2020-11-10T04:06:55Z,9,9,0,0,1,0,1.4
3608,78,77.4,57.8,54.2,Slot,Las Vegas,Desktop,a0e1accc-0944-42ea-9acd-30bedc438ef5,2023-07-04T11:04:12Z,2023-07-04T11:14:29Z,9,8,1,1,0,0,1.8
63717,343,30.7,35.4,18.4,Baccarat,Macau,Tablet,c8d206b7-98cc-403e-aa47-98e528644c94,2021-12-06T09:05:15Z,2021-12-06T10:30:52Z,17,2,15,1,0,1,1.9
39112,280,60.8,48.7,42.6,Poker,Las Vegas,Tablet,f012e0a7-9645-40e9-9a5c-a8c2fb9ca589,2022-02-26T23:44:14Z,2022-02-26T09:23:46Z,11,11,0,0,1,1,1.2
40393,89,71.5,86.0,35.7,Slot,Macau,Tablet,8c2cf16d-d945-4e9c-a0d8-cd1a08a72e23,2023-09-22T13:15:30Z,2023-09-22T04:54:41Z,18,12,6,1,0,0,1.2
11582,272,77.9,42.7,62.3,Slot,Monte Carlo,Desktop,d69d155a-193c-4bcc-8f86-d7e014ef194f,2020-07-28T16:32:02Z,2020-07-28T06:23:12Z,7,5,2,0,0,0,2.0
22391,264,62.3,53.8,37.4,Roulette,Las Vegas,Tablet,98a5c46d-6df2-4672-9405-6c6ed2d011ab,2020-06-10T11:12:38Z,2020-06-10T11:17:23Z,14,12,2,0,0,1,1.8
94406,817,39.9,22.5,31.9,Poker,Atlantic City,Tablet,c3bc71bd-70e4-49e5-a70e-f6676e18ee64,2021-01-23T13:02:57Z,2021-01-23T18:00:09Z,5,2,3,1,0,0,1.8
30112,175,22.1,23.8,13.3,Roulette,Las Vegas,Mobile,353fddae-874e-4956-91d8-e8961e3df766,2021-09-02T13:36:54Z,2021-09-02T09:11:50Z,11,1,10,1,0,0,1.4
37055,125,60.2,45.4,42.1,Poker,Monte Carlo,Tablet,b3eff47f-ba28-4cb6-b54a-76d77bb33618,2023-12-23T21:58:26Z,2023-12-23T07:09:16Z,13,2,11,1,1,0,1.3
40625,261,83.2,43.2,58.2,Slot,Macau,Tablet,bf2697ad-4e7d-4138-985d-478979685de5,2021-04-30T13:16:50Z,2021-04-30T20:25:38Z,20,16,4,0,1,0,1.4
43032,963,34.7,9.7,31.2,Roulette,Monte Carlo,Tablet,dcc7e1c6-ef04-447b-8a07-e49495433c91,2020-02-03T08:47:31Z,2020-02-03T09:54:07Z,20,7,13,0,0,0,1.5
12050,948,41.5,17.7,33.2,Slot,Atlantic City,Desktop,7ecefa95-30a7-40e4-86c4-d6dac4386fcb,2024-10-29T17:31:10Z,2024-10-29T08:32:02Z,11,10,1,0,1,0,2.0
38626,329,38.9,49.2,19.5,Poker,Atlantic City,Tablet,e616532c-e744-458b-b86b-ac72ab6ea5ad,2022-07-22T21:07:50Z,2022-07-22T23:04:29Z,20,7,13,1,1,1,1.9
39237,945,47.3,69.8,23.7,Blackjack,Las Vegas,Mobile,8e8e8614-1d4a-45a0-88eb-1d183242a164,2024-07-17T02:06:35Z,2024-07-17T02:13:34Z,20,12,8,0,0,1,1.3
73117,633,95.4,108.1,47.7,Baccarat,Atlantic City,Mobile,8f3c19d6-a9b9-46bc-aaf9-d247d0c0e30d,2022-08-09T16:36:30Z,2022-08-09T10:30:01Z,15,14,1,1,0,0,1.1
69992,909,58.1,40.7,34.9,Poker,Macau,Tablet,b4e3cac3-16ac-4903-aec9-482adabb71f0,2021-12-10T15:08:38Z,2021-12-10T21:13:27Z,17,3,14,1,0,0,1.8
81654,727,60.8,81.5,30.4,Slot,Atlantic City,Tablet,3bfb0ac1-d361-4aad-982e-9219f593eb9b,2021-09-26T14:32:05Z,2021-09-26T04:22:24Z,19,10,9,1,1,0,1.7
26187,273,69.8,99.0,34.9,Blackjack,Atlantic City,Mobile,ef5d9e4b-faf0-4c43-96d8-64858cf07ef5,2023-01-12T20:38:12Z,2023-01-12T21:10:32Z,15,1,14,1,0,1,1.7
78837,836,94.2,100.0,56.5,Poker,Macau,Tablet,e59081d6-6a9a-475c-9630-fb30d781da25,2025-01-01T21:57:34Z,2025-01-01T09:04:33Z,12,12,0,0,0,1,2.0
19277,740,61.5,44.3,43.1,Blackjack,Macau,Tablet,f5157508-69de-4589-aa02-0d1217b27f9e,2022-01-05T10:43:54Z,2022-01-05T11:18:44Z,16,2,14,0,1,0,1.2
60293,441,10.4,6.0,8.3,Poker,Macau,Desktop,e6d32dd8-6fed-460e-b575-20caf372d64f,2023-11-27T09:44:21Z,2023-11-27T10:09:40Z,18,0,18,1,0,1,1.9
53664,746,10.4,5.7,8.3,Blackjack,Las Vegas,Desktop,be4ef904-aea2-40bc-9d07-d51f7b91b9c2,2023-11-13T17:13:19Z,2023-11-13T05:25:01Z,16,2,14,1,0,0,1.2
2515,486,48.8,14.2,43.9,Roulette,Monte Carlo,Mobile,6ad59f1d-e07e-46e9-a98b-40b6e7dd2b55,2024-12-11T21:14:54Z,2024-12-11T07:40:36Z,7,4,3,1,1,1,1.0
14788,805,51.4,9.2,46.3,Blackjack,Monte Carlo,Mobile,221fcb7a-fbb2-4a41-a054-1ebe35eb449f,2020-12-28T19:05:34Z,2020-12-28T07:50:46Z,10,7,3,0,1,1,1.7
69586,78,46.3,35.0,27.8,Blackjack,Las Vegas,Desktop,c1873558-6340-4582-8117-acf17bcf9d0c,2023-01-22T12:10:47Z,2023-01-22T19:18:26Z,19,13,6,1,0,0,1.1
56224,863,52.8,47.7,31.7,Blackjack,Atlantic City,Mobile,5393b49d-642a-42f8-b891-647bb4fa3653,2024-07-22T16:25:17Z,2024-07-22T17:55:52Z,10,2,8,1,1,1,1.4
52774,839,12.1,11.0,7.3,Slot,Atlantic City,Mobile,ed3ed24f-624a-4a9b-94d3-3a3daf8370a6,2022-02-08T00:40:16Z,2022-02-08T02:42:47Z,16,13,3,0,0,0,1.1
46681,526,82.1,86.3,41.1,Slot,Las Vegas,Desktop,6b011c80-835c-452c-ab9e-9ded5496365d,2021-10-04T01:43:23Z,2021-10-04T05:10:55Z,20,1,19,0,0,1,1.1
17292,762,21.7,15.4,13.0,Poker,Atlantic City,Desktop,def3fbd1-54b0-44de-a453-1df55084e02d,2021-12-28T12:57:56Z,2021-12-28T18:57:51Z,12,9,3,0,0,0,1.5
54915,76,68.2,28.9,54.6,Poker,Monte Carlo,Desktop,8eada7d6-e969-4fe6-9026-d69f8079fa65,2022-05-02T03:21:06Z,2022-05-02T04:37:07Z,15,10,5,0,0,0,1.4
99593,491,51.3,54.6,30.8,Roulette,Atlantic City,Tablet,7f39300c-2d89-4f99-bab1-7dd9608a520c,2024-12-05T00:41:06Z,2024-12-05T05:05:25Z,11,0,11,0,0,0,1.2
16448,100,94.9,69.8,66.4,Slot,Las Vegas,Desktop,c672a354-b512-4b64-9ee5-341b99b9b88c,2024-08-21T00:27:06Z,2024-08-21T10:59:24Z,5,3,2,1,1,0,1.5
31650,967,22.2,7.1,17.8,Slot,Macau,Tablet,dd25ee71-a1c7-43b0-8e0f-85dd02bf0649,2023-08-10T05:48:19Z,2023-08-10T07:04:13Z,13,2,11,1,1,0,1.2
96689,878,92.0,65.2,55.2,Slot,Las Vegas,Desktop,39eac1f8-827f-48d8-8063-5a09adda1d4a,2023-02-01T22:34:50Z,2023-02-01T03:14:12Z,5,2,3,0,1,0,1.2
22883,198,60.7,46.6,42.5,Baccarat,Atlantic City,Tablet,37fe227f-2ff9-4df0-a78f-4b8218148fe4,2023-12-05T06:11:34Z,2023-12-05T09:55:05Z,8,1,7,0,0,1,1.5
1006,15,14.8,11.2,8.9,Baccarat,Atlantic City,Desktop,6741de0f-f900-4713-bdab-e592d76c1af8,2021-01-15T03:52:16Z,2021-01-15T08:51:10Z,18,18,0,1,1,1,1.2
10483,606,68.6,36.8,54.9,Poker,Monte Carlo,Mobile,21650953-7adc-4d99-a86e-5499bd80cff4,2021-02-11T04:21:12Z,2021-02-11T07:12:05Z,11,3,8,0,1,1,1.2
80933,762,59.1,24.5,47.3,Poker,Macau,Mobile,fd3da3d0-80b8-496a-aa4e-e2ee2ee22594,2021-06-02T05:14:01Z,2021-06-02T10:49:26Z,12,0,12,0,0,1,1.8
99931,323,17.1,5.6,13.7,Poker,Macau,Desktop,0e9f90dc-ec45-48a3-9388-2df9c7127701,2023-08-13T05:52:51Z,2023-08-13T08:11:18Z,11,10,1,0,1,0,1.7
76939,753,14.1,9.0,8.5,Poker,Atlantic City,Desktop,608c0579-a12d-4449-a026-0287049efc08,2022-04-20T19:06:52Z,2022-04-20T09:28:09Z,13,13,0,1,0,0,1.5
54282,805,74.6,31.8,59.7,Blackjack,Las Vegas,Mobile,4b93467b-9765-41d6-8893-2e596ac05d49,2022-03-27T01:21:14Z,2022-03-27T03:44:29Z,5,2,3,0,1,0,1.9
81323,401,79.7,42.8,63.8,Slot,Atlantic City,Desktop,99d990ef-2844-4f2d-a560-2a7542bf74d0,2022-06-05T22:42:42Z,2022-06-05T07:55:26Z,17,13,4,0,1,1,1.6
18335,342,14.3,15.1,8.6,Poker,Macau,Mobile,56ef890f-9697-4e6d-858c-caeffbe5f7ad,2021-04-16T15:43:35Z,2021-04-16T06:22:23Z,9,5,4,0,1,0,1.4
94804,593,40.1,21.4,28.1,Blackjack,Atlantic City,Tablet,08da55c2-437a-4f24-a547-436090c1d2e6,2020-09-18T22:06:11Z,2020-09-18T08:05:18Z,8,8,0,1,1,1,1.4
68080,467,11.8,6.4,8.3,Blackjack,Monte Carlo,Desktop,5e7e314c-2cea-4901-aaca-89acd29fce3d,2024-09-18T07:51:36Z,2024-09-18T08:18:03Z,14,10,4,1,1,1,1.2
45662,257,53.5,33.9,37.4,Roulette,Las Vegas,Desktop,38e81cb7-9aea-469f-a439-e5a83c95bd29,2023-06-08T18:11:15Z,2023-06-08T00:25:37Z,7,2,5,1,1,1,1.2
43050,171,69.4,48.5,48.6,Poker,Las Vegas,Desktop,75483eaa-2f80-4b41-a9b7-d85f41a03ba6,2022-08-09T08:30:01Z,2022-08-09T08:45:37Z,6,4,2,1,0,1,1.9
